dataType,metadata_generatedAt,metadata_generatedBy,metadata_logFileName,metadata_schemaVersion,metadata_RSUID,metadata_kind,metadata_psid,metadata_bsmSource,metadata_externalID,coreData_msgCnt,coreData_id,coreData_secMark,coreData_position_lat,coreData_position_long,coreData_elevation,coreData_accelset_accelYaw,coreData_accelset_lat,coreData_accelset_long,coreData_accelset_vert,coreData_angle,coreData_accuracy_orientation,coreData_accuracy_semiMajor,coreData_accuracy_semiMinor,coreData_transmission,coreData_speed,coreData_heading,coreData_brakes_wheelBrakes_leftFront,coreData_brakes_wheelBrakes_rightFront,coreData_brakes_wheelBrakes_unavailable,coreData_brakes_wheelBrakes_leftRear,coreData_brakes_wheelBrakes_rightRear,coreData_brakes_traction,coreData_brakes_abs,coreData_brakes_scs,coreData_brakes_brakeBoost,coreData_brakes_auxBrakes,coreData_size,part2_suve_classification,part2_suve_cd_hpmstype,part2_suve_cd_role,part2_suve_vd_height,part2_suve_vd_mass,part2_suve_vd_bumpers_front,part2_suve_vd_bumpers_rear,part2_vse_events,part2_vse_ph_crumbdata,part2_vse_pp_confidence,part2_vse_pp_radiusofcurve,part2_vse_lights,coreData_position,randomNum,metadata_generatedAt_timeOfDay
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,50,8664210,37000,"279,558,752","-824,458,434",-221,616,44,19,47,127,"15,496",13,12,unavailable,347,"21,507",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4458434 27.9558752),0.817049506,0.293333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,125,8664210,34100,"279,540,861","-824,489,542",-201,473,95,101,49,127,"25,762",16,13,unavailable,"1,030","1,371",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489542 27.9540861),0.518247748,0.809444444
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,14,8664210,33400,"279,559,398","-824,456,425",-222,"1,675",126,57,48,127,"14,878",13,12,unavailable,248,"16,421",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456425 27.9559398),0.287715981,0.2925
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,83,8664210,55499,"279,555,384","-824,444,827",-16,-71,-9,39,48,127,"25,335",15,11,unavailable,"1,315","7,326",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4444827 27.9555384),0.500837779,0.815277778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,27,8664210,49950,"279,555,772","-824,459,597",-56,16,-27,58,49,127,"25,378",15,11,unavailable,"1,286","7,303",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4459597 27.9555772),0.888810436,0.813611111
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,111,8664210,8750,"279,543,251","-824,470,768",-234,-40,-6,89,48,127,"31,392",16,14,unavailable,436,"19,343",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4470768 27.9543251),0.855152349,0.302222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,106,8664210,45000,"279,555,177","-824,472,058",-110,580,166,98,49,127,"25,292",15,12,unavailable,"1,223","6,091",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4472058 27.9555177),0.696485723,0.812222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,33,8664210,50549,"279,555,731","-824,458,050",-52,-11,8,52,48,127,"25,361",15,11,unavailable,"1,282","7,325",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.445805 27.9555731),0.526813123,0.813888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,16,8664210,48800,"279,555,833","-824,462,573",-68,54,-6,53,51,127,"25,377",15,11,unavailable,"1,269","7,254",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4462573 27.9555833),0.097764422,0.813333333
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,45,8664210,14949,"279,540,591","-824,476,154",-229,0,-57,-20,48,127,"29,785",16,14,unavailable,469,"19,210",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4476154 27.9540591),0.912264448,0.303888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,65,8664210,53700,"279,555,514","-824,449,648",-25,12,15,70,46,127,"25,333",15,11,unavailable,"1,339","7,324",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4449648 27.9555514),0.298622032,0.814722222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,100,8664210,7600,"279,543,653","-824,469,917",-235,-51,-39,71,50,127,"31,636",16,15,unavailable,421,"19,426",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4469917 27.9543653),0.083484714,0.301944444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,76,8664210,54850,"279,555,432","-824,446,560",-18,15,39,-54,48,127,"25,333",15,11,unavailable,"1,314","7,330",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.444656 27.9555432),0.169638912,0.815
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,91,8664210,6700,"279,543,964","-824,469,287",-237,731,52,112,49,127,"31,799",16,15,unavailable,373,"19,403",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4469287 27.9543964),0.94602893,0.301666667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,103,8664210,16650,"279,566,062","-824,456,079",-223,20,-23,-50,50,127,"15,658",13,12,unavailable,535,"14,401",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456079 27.9566062),0.171967827,0.287777778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,99,8664210,57150,"279,555,283","-824,440,377",-9,-16,15,50,47,127,"25,317",15,11,unavailable,"1,341","7,305",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4440377 27.9555283),0.179114729,0.815833333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,125,8664210,31700,"279,559,928","-824,456,208",-225,630,-12,201,49,127,"14,865",13,12,unavailable,118,"14,696",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456208 27.9559928),0.722836305,0.291944444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,13,8664210,11750,"279,541,990","-824,473,379",-230,-46,-35,31,48,127,"30,569",16,14,unavailable,513,"19,233",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4473379 27.954199),0.622270083,0.303055556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,54,8664210,52600,"279,555,593","-824,452,620",-33,14,36,77,51,127,"25,354",15,11,unavailable,"1,316","7,358",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.445262 27.9555593),0.409836481,0.814444444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,18,8664210,12250,"279,541,775","-824,473,814",-230,-31,-21,-24,48,127,"30,407",16,14,unavailable,494,"19,224",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4473814 27.9541775),0.619608382,0.303333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,120,8664210,33600,"279,539,988","-824,489,828",-203,397,41,111,48,127,"25,738",16,13,unavailable,"1,012","1,192",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489828 27.9539988),0.387726027,0.809166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,59,8664210,53150,"279,555,553","-824,451,133",-30,-37,-9,68,47,127,"25,346",15,11,unavailable,"1,331","7,339",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4451133 27.9555553),0.114011167,0.814722222
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,122,8664210,9800,"279,542,844","-824,471,635",-230,-93,-57,89,48,127,"31,146",16,14,unavailable,467,"19,302",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4471635 27.9542844),0.735994677,0.3025
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,32,8664210,47950,"279,557,362","-824,466,767",-223,"-1,403",-193,-35,50,127,"17,013",13,12,unavailable,324,"18,358",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4466767 27.9557362),0.946049161,0.296388889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,94,8664210,56600,"279,555,315","-824,441,871",-9,-21,-2,42,48,127,"25,328",15,11,unavailable,"1,331","7,321",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4441871 27.9555315),0.112138961,0.815555556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,105,8664210,57750,"279,555,244","-824,438,747",-7,38,58,35,50,127,"25,309",15,11,unavailable,"1,344","7,320",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4438747 27.9555244),0.902058171,0.815833333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,83,8664210,42700,"279,553,490","-824,477,270",-132,625,186,104,48,127,"25,304",16,12,unavailable,"1,194","5,006",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.447727 27.955349),0.401330698,0.811666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,44,8664210,51600,"279,555,667","-824,455,277",-41,2,-10,71,47,127,"25,369",15,11,unavailable,"1,306","7,325",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4455277 27.9555667),0.080881919,0.814166667
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,35,8664210,13949,"279,541,015","-824,475,313",-228,-9,-8,-6,49,127,"30,070",16,14,unavailable,479,"19,207",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4475313 27.9541015),0.078774671,0.303611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,100,8664210,31600,"279,536,635","-824,490,553",-211,448,65,93,49,127,"26,183",16,13,unavailable,957,594,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490553 27.9536635),0.375035425,0.808611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,69,8664210,54150,"279,555,479","-824,448,436",-21,-9,31,-29,48,127,"25,326",15,11,unavailable,"1,332","7,338",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4448436 27.9555479),0.400000842,0.815
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,106,8664210,32200,"279,537,603","-824,490,402",-208,410,25,82,50,127,"25,711",16,13,unavailable,965,767,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490402 27.9537603),0.060381585,0.808888889
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,72,8664210,54450,"279,555,458","-824,447,627",-19,-16,8,-5,49,127,"25,326",15,11,unavailable,"1,324","7,332",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4447627 27.9555458),0.834089348,0.815
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,98,8664210,16150,"279,566,550","-824,456,075",-224,-32,37,6,49,127,"15,735",13,12,unavailable,540,"14,409",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456075 27.956655),0.773968434,0.287777778
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,95,8664210,56750,"279,555,306","-824,441,465",-7,-26,18,28,49,127,"25,328",15,11,unavailable,"1,332","7,318",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4441465 27.9555306),0.6154088,0.815555556
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,99,8664210,7499,"279,543,686","-824,469,840",-235,-12,102,176,46,127,"31,735",16,15,unavailable,417,"19,429",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.446984 27.9543686),0.1439,0.301944444
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,126,8664210,47000,"279,555,804","-824,467,147",-91,468,134,86,51,127,"25,323",15,12,unavailable,"1,251","6,984",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4467147 27.9555804),0.407346803,0.812777778
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,114,8664210,30599,"279,560,064","-824,456,204",-225,38,-25,43,48,127,"14,759",13,12,unavailable,9,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456204 27.9560064),0.374042612,0.291666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,109,8664210,45300,"279,555,322","-824,471,327",-108,419,121,103,49,127,"25,296",15,12,unavailable,"1,233","6,211",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4471327 27.9555322),0.618088673,0.8125
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,110,8664210,58250,"279,555,202","-824,437,390",-6,-29,11,55,48,127,"25,294",15,11,unavailable,"1,347","7,321",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.443739 27.9555202),0.609810241,0.816111111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,55,8664210,52750,"279,555,581","-824,452,218",-32,-27,-6,78,48,127,"25,354",15,11,unavailable,"1,320","7,356",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4452218 27.9555581),0.231028826,0.814444444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,43,8664210,14750,"279,540,676","-824,475,983",-228,-1,-35,-13,48,127,"29,785",16,14,unavailable,469,"19,205",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4475983 27.9540676),0.958886562,0.303888889
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,104,8664210,20850,"279,537,889","-824,480,491",-228,0,-7,-13,49,127,"28,313",16,14,unavailable,410,"18,622",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4480491 27.9537889),0.748278038,0.305555556
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,40,8664210,51250,"279,555,691","-824,456,215",-46,25,2,69,49,127,"25,364",15,11,unavailable,"1,292","7,317",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456215 27.9555691),0.255342535,0.814166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,126,8664210,34200,"279,541,039","-824,489,478",-201,461,106,93,49,127,"25,762",16,13,unavailable,"1,034","1,409",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489478 27.9541039),0.592147529,0.809444444
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,12,8664210,33200,"279,559,477","-824,456,381",-223,"1,572",116,117,48,127,"14,878",13,12,unavailable,242,"16,160",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456381 27.9559477),0.59087908,0.2925
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,8,8664210,45549,"279,558,082","-824,465,302",-222,-507,-61,-5,47,127,"17,078",13,12,unavailable,373,"20,178",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4465302 27.9558082),0.348202191,0.295833333
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,97,8664210,28900,"279,560,079","-824,456,203",-225,3,-27,40,49,127,"14,499",13,12,unavailable,7,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456203 27.9560079),0.572410588,0.291111111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,4,8664210,34800,"279,542,083","-824,489,068",-199,411,58,110,50,127,"25,759",16,13,unavailable,"1,046","1,622",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489068 27.9542083),0.78571383,0.809444444
bsm,3/19/2021 0:18,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,10,8664210,11450,"279,542,126","-824,473,099",-231,-19,-7,59,50,127,"30,713",16,14,unavailable,506,"19,236",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4473099 27.9542126),0.646544068,0.303055556
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,15,8664210,33499,"279,559,364","-824,456,463",-223,"1,807",145,82,47,127,"14,878",13,12,unavailable,259,"16,602",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456463 27.9559364),0.32890669,0.2925
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,33,8664210,48049,"279,557,318","-824,466,816",-225,"-1,478",-201,-24,48,127,"16,941",13,12,unavailable,325,"18,191",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4466816 27.9557318),0.426974074,0.296666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,45,8664210,51700,"279,555,660","-824,455,012",-39,13,5,47,47,127,"25,369",15,11,unavailable,"1,307","7,326",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4455012 27.955566),0.748772313,0.814166667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,23,8664210,49499,"279,555,796","-824,460,770",-63,57,-22,90,51,127,"25,377",15,11,unavailable,"1,279","7,295",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.446077 27.9555796),0.526886164,0.813611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,28,8664210,50000,"279,555,768","-824,459,481",-57,24,-17,60,49,127,"25,378",15,11,unavailable,"1,278","7,305",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4459481 27.9555768),0.392716589,0.813888889
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,92,8664210,28400,"279,560,089","-824,456,204",-225,-1,-22,25,49,127,"14,453",13,12,unavailable,3,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456204 27.9560089),0.526298812,0.291111111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,97,8664210,31300,"279,536,159","-824,490,624",-212,452,57,87,49,127,"25,933",16,13,unavailable,952,493,0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4490624 27.9536159),0.997650386,0.808611111
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,110,8664210,30200,"279,560,073","-824,456,202",-225,23,-22,19,49,127,"14,665",13,12,unavailable,5,"14,418",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456202 27.9560073),0.367806652,0.291666667
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,82,8664210,42600,"279,553,391","-824,477,486",-133,607,178,105,48,127,"25,304",16,12,unavailable,"1,190","4,957",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4477486 27.9553391),0.221398237,0.811666667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,116,8664210,18000,"279,564,765","-824,456,102",-224,48,-11,-36,50,127,"15,459",13,12,unavailable,529,"14,463",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456102 27.9564765),0.575479845,0.288055556
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,95,8664210,54250,"279,552,825","-824,467,583",-241,26,-16,26,49,127,"16,983",13,12,unavailable,481,"14,516",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4467583 27.9552825),0.766380734,0.298333333
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,19,8664210,49150,"279,555,818","-824,461,672",-66,49,-11,78,46,127,"25,377",15,11,unavailable,"1,274","7,271",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4461672 27.9555818),0.584157509,0.813611111
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,123,8664210,33949,"279,540,596","-824,489,634",-202,480,110,106,50,127,"25,738",16,13,unavailable,"1,023","1,314",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4489634 27.9540596),0.016786857,0.809166667
bsm,3/19/2021 0:17,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,5,8664210,32499,"279,559,724","-824,456,269",-223,"1,110",22,239,48,127,"14,838",13,12,unavailable,192,"15,344",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4456269 27.9559724),0.666013607,0.292222222
bsm,3/19/2021 0:48,rsu,2021_3_19_0_thea1.csv,1,thea1,in,32,RV,NA,104,8664210,57650,"279,555,250","-824,439,021",-7,35,40,53,49,127,"25,309",15,11,unavailable,"1,343","7,317",0,0,1,0,0,unavailable,unavailable,unavailable,off,unavailable,"{""width"": ""210"", ""length"": ""460""}",,,,,,,,,,,,,POINT (-82.4439021 27.955525),0.632147283,0.815833333
